Principal Component 1,Principal Component 2
1.8947413640240578,6.439967619085253
3.495690760801189,5.415390977241036
4.016401170979332,4.49052940167451
4.544174730394085,3.409861819313733
4.856224764726624,2.1896347199409334
4.483750267685059,1.0779195425539394
4.07463411727111,0.37846565373549007
2.459379262315911,-0.28464421131897294
0.526005284424718,-0.19060677347336077
-6.018529274665009,1.2188892839758394
0.6750862715399173,-3.3632189018384606
-3.1714672281316636,-3.8100125591073586
2.039363094080744,9.603900228373389
1.3816280669457486,9.112891949490246
0.8554984417701671,8.633734701094095
-5.143326637269072,-4.256574272132533
-3.591933870862054,-4.473843874796497
-1.6112779153106753,-5.079215295351353
-1.71527200667634,-6.230911934457733
9.695102419150384,1.5948358137717837
9.261232371218922,0.30836504701183776
8.942716084716265,-0.4686654258784123
8.782642666499545,-0.59149979354774
10.632046731681513,-0.5127616723571032
9.354703812426362,-1.250657116285441
7.288701596661758,-2.2314890332476307
4.5389074336554485,-2.280059288389595
-1.1115372796325875,-2.0288929955373747
-2.6066197868343166,-3.074054196226307
-3.8777390765670243,-3.169508939135327
-5.47537408188616,-3.125251723950792
-7.243490216607141,-2.902193874167311
-7.358387800116033,-2.742221788972979
-7.935418828442256,-3.4775806398188367
-4.902873919697596,5.492820273000905
-6.27796316762077,4.869896579509524
8.347915244733837,-1.5782378938877644
8.911488677543447,-1.704933442154433
8.16612439727351,-1.3209483522138996
7.587628537501098,-0.9792277580856478
7.592189791562395,-1.0805833900874602
7.098136972556434,-1.0357933254660547
6.82739633398385,-1.0572702312545004
5.427931181672197,-1.0907325437268514
3.8663056083045477,-0.8988952537639466
1.6741655538557174,-1.184132572420813
-4.619803992760773,-1.9227481001611182
-4.882664234245323,-2.2529341000085528
-5.462874839866701,-2.247869446959704
-6.754564333044735,-2.4398531980273557
4.239745972564241,-1.957117204654737
6.920660020842407,-3.3959143561798126
7.343369831365599,-5.032132892522816
8.862664584119706,-5.396944730523134
8.477002954224728,-5.175965565708705
8.037397900690024,-5.189190287150477
6.477997286933891,-5.7358116113209165
-2.9791694306591245,-4.885241636409212
-3.8742461263676464,-5.090635719673492
-6.076056453162662,-6.2552499924302705
-7.920970330204255,-6.36829482021395
1.3309127235988591,5.333405637580426
3.309685476634538,3.7625363554610196
5.6342975483204905,2.1924715713695355
7.0982040178757835,1.6287957879195516
7.789488087803354,1.7375098786915035
7.92105880236115,1.5552679888288923
7.285373861137729,2.226639975797377
7.822265189876676,2.830557050893661
6.194701619809695,2.243252334221767
4.328674139250771,2.250780517518651
-6.266286450417775,4.017004403734037
-5.315045585865145,3.3772866292445163
-4.873511969662408,3.029265016283149
-5.181490840882009,2.9689117942231666
-6.181627238827736,2.4622045905356105
-7.8858952333893955,2.1446396182364036
-8.859733688348792,1.2343915998016581
-2.888173454130371,1.9938148752744707
-2.085541174440994,2.215472021028406
-3.331743549840803,2.203203766095653
-3.122288865495506,8.563931988584756
-4.390661777496624,7.442280905732309
-5.4944192049309555,5.581062624011077
-6.55986564267196,3.6168176667880165
-7.5889879381442755,2.9270416468788105
-7.528877439112146,1.7830687074794003
-8.02254595155278,1.3875552995701939
-1.9156247411550387,4.187274693640988
-3.442014044796719,2.628105803365768
-4.388033748790845,2.1222146317114063
-6.231132592143365,1.4179635794242529
-6.2719102078578715,1.0051774526878725
-6.175106064101706,0.7744553011442519
-7.36626907777749,-0.1345103431565844
3.893621372277088,-5.237588203951687
5.299138526967766,-5.505574261807952
3.887954862132013,-5.752792503742318
2.9142076623501008,-5.766949620402512
2.106198575248256,-5.347508894049991
0.9329579231206799,-5.0770638376741255
1.1954059952825544,-4.954219012684749
0.989338906239562,-4.928857042897973
0.8020665056388852,-4.832116817223355
0.7671225255066171,-5.624117081223937
-0.922639757376032,-5.633148396523785
-3.6254921503555924,-5.636109121579243
-6.129077018824732,-5.746867106735257
-8.320180128565088,-5.211761972768946
-9.949040591145216,-4.951782034678186
-10.617456283801488,-5.267799063990362
-5.827434359656631,3.91980088957847
-4.847349607283267,3.350517790021337
-4.786472191015101,2.9197771023732852
-5.242890248229589,4.541223506370529
-5.714799990986783,4.08294336622758
-5.59660359252821,3.8556732111443752
-5.980411289843087,3.347835379678048
8.044743720462952,2.9403854733487096
8.016811856752744,3.438892864181427
7.688071675046594,4.958594541085923
7.885507895881667,6.008518477236673
8.255443249541639,6.084477524668626
7.333411521150346,6.785208317023944
6.149014532537017,7.021867146582621
5.170970456522264,7.485824533892745
4.31133229359431,7.968673245261638
1.9406635816115767,6.136998755847735
0.2030862342736663,5.729402806200219
-7.158245728024622,2.7827597517251643
4.878698466577237,2.407671665913908
5.589192522845197,-0.48047466402816996
3.900765982670087,-0.3792206879143848
1.0935359686487867,-0.426665216609718
-1.7981601271833616,-0.16800669845382307
-2.976064068484661,0.8596433618580017
-4.268490106913732,0.9606387715976902
-5.279367622663559,0.4852336111587322
-7.0552645117037365,-0.7179924788383919
-6.909394771139781,-3.091628764077457
-5.333146121293949,-3.7058407069095387
-2.2942011178745174,-4.389266155153676
0.08322463584705096,-4.566377483478586
0.7957027989126735,-4.716543710031632
1.48191221209555,-4.8290637844836635
0.7081873491950021,-4.80515246854028
4.9223507649014095,0.7459807829549576
6.914025221025078,0.7591607806490509
7.1216702095320406,0.7333275500753609
6.57395274618211,0.5479277084585479
6.242402288864985,0.49523288818600225
5.35155363703563,-0.18601991370439175
4.494830388983659,-0.801141975760267
4.39714657423007,-1.843259190784682
2.9082206223414144,-2.5970205000834747
1.8533807683815298,-2.600578447207885
0.4190038036824854,-2.580912609483371
-6.364170681229809,10.147065500268043
-6.647572743390282,3.589813798699694
-8.211625822727889,3.0151354077058183
-9.756356699311384,2.7438079036180394
5.505838993714795,9.450310578605377
7.065941553621566,8.249739956908604
6.838613869294989,7.766266499546441
7.037338632322187,8.57171788451647
6.460516122403858,9.573136701836667
5.5891704950488315,10.21597362904219
2.5402466725805355,11.279376279779108
1.97507478658416,10.939700241804399
1.1384572880714836,10.033981847357277
-1.2806456322300446,9.167608870144525
10.978141494993473,-1.3537203057141816
10.863033367913658,-1.6338921656857401
11.460149993112209,-2.2926862694401615
9.99353800205435,-2.2614306004159874
2.2742878796647066,2.3424592920212484
1.506795352323484,1.4939154949752138
1.2040503329536083,0.8099750198648591
1.0107090159052394,0.525953718226861
-5.159186910942429,1.2971462394952802
-7.322672733197315,0.81241627622729
-9.210658772906793,0.5152845775659172
-9.774678252990727,0.20169559157107722
-6.032033362306212,2.1180349074039535
-6.707719534109116,1.5959089485970468
-8.208888070305125,1.6971476725076093
-4.9890308690451555,2.855638947467585
-1.932085331091203,0.5024324145461683
-2.621948084935504,-0.8057129751450329
-3.1978766170520156,-2.187916658465059
-6.203594836901524,-3.2765914464709467
-12.261950703518009,-3.229888028779076
3.7746515980638153,5.278871192436834
-8.47810104643761,-3.7542906256207056
-5.525429349204175,-3.144139675791595
-5.86039099153201,-3.5870836536165878
-7.79049038753003,-4.24082323293322
-7.710381999122489,-4.582529811404071
-8.338516364974732,-4.410383737010171
-5.107270286573298,8.583194984583068
-6.3570948452561185,6.502800148345638
-3.5447610057114,1.5390102986207863
-2.0536185867825694,0.627485998858771
-1.202120841178905,0.05138415280747452
0.3000613989540756,-0.5846147850080977
2.863257421545456,-1.2078887646413394
4.001989348450365,-1.918327650088955
3.662571509433924,-2.4508730318532734
3.123525663402995,-3.426258060488184
-5.355526796809943,-4.172733426462567
-5.698136016336434,6.240615567850193
-4.801850625897378,6.017487995066452
-7.209170308207089,4.847936856534962
-8.30410578750101,4.804542851992875
-2.007453930505856,-4.961358510292342
0.22709741531234265,-5.119951359401926
1.8416596234993579,-4.615281590780749
2.9259078457290224,-4.601088658238096
3.274567053149541,-4.950524802040251
3.8138095371123732,-5.2903692225046814
1.365418734177011,-5.834062478815983
0.30536674401004077,-5.601536611166966
0.42022326746424804,-5.792419643177941
0.6198186124860665,-5.905791814188633
0.6105654173292966,-5.99794779470476
0.26820340775206886,-6.665204667592134
-1.2232247593051324,-7.024626589623666
-2.1845246064611623,-8.034953006723532
-4.3304267576745,-2.363091195767759
6.830436690439164,8.820518190874967
2.8194090228879647,8.561702715672622
2.1614061496421058,8.398305862773896
0.7153910085070316,7.216750711096349
-4.53707831637323,-2.9813830838783577
-4.024191163736346,-2.6220200327242638
-3.592433006374784,-1.8185378169481936
-3.3065452459846902,-2.2665283402757277
-2.8535230408109875,-2.5074387269241107
-3.9973868990872354,-3.548694226663279
-4.3644106501871995,-4.617663363698463
-6.157296976354606,-5.162953985695641
2.4090861593182384,8.409352964651006
2.0873179104867794,1.7291951221401654
4.776116798560385,0.6558073037324029
6.905833431146441,-0.3998532297104275
7.3638577514198555,-1.398676306244362
6.463967547957027,-1.7197067527434506
3.0321766001776136,-1.9009600076633792
-0.0700487932102116,-0.5324615672686728
0.08613653369834912,-1.298380188463982
1.1117932561312285,-1.6532958655864196
1.2522152340126012,-1.3460306327273133
0.8245694416141627,-1.1198211547357204
-1.699093053928489,0.0599766657378613
-4.5889395365366825,0.12728638878532259
-7.011387971882115,-0.5976928742212575
-8.624014279267948,-1.3457225621898963
-9.831449428443774,-2.7294113218355975
-10.97535844801026,-3.4996552491054547
-2.120113162949436,1.8074085293244928
-1.9228694298279678,1.0979479868617477
-1.8146922183277365,0.6750465511763475
-3.4352026262209763,0.6001713671128596
-3.910604185935991,0.4936433313311866
-6.020000454693215,0.029380168245753364
-8.302218475158185,0.22340565705652876
-0.4291145689412758,4.770381682564351
0.11183884179523294,3.2632363094194243
-0.7203593904452282,3.0179330032853406
-0.4133440309764831,2.409883608293499
-2.2176241147257976,1.7732841421744558
-2.9569618184694453,1.9243223383729189
-3.3911964854399317,1.248020926735452
-5.421200127839096,0.9459073664411706
-7.017140874656781,0.42457290146027415
-5.1448989137893655,1.5731269250192434
-3.9370181779353617,0.17120457904983485
-2.307636594580227,-1.176794718621533
-3.191781145088893,-1.8097702675453244
-3.6018738849569223,-2.558190545539367
-1.6731355757222803,0.280253262065336
0.3227033286108218,0.01889280583011318
2.978899745906587,0.009731065159524897
3.6504019804586467,-0.8097991724447661
6.2395156919446695,-2.7009602240641186
3.62794340469782,7.765160881487319
5.412709545001592,6.749025860507119
4.909834907710159,6.091135600593236
3.2423387625150895,5.14265448160362
1.9604188499937723,4.694368906932809
0.09112180479129689,4.409224271799161
0.40044655267530793,3.901701647853466
0.5633742114466744,4.2639960522762355
-0.5564810453579667,5.283904139068613
-0.891249701672487,3.2941735649624158
-2.4859817627790255,1.2473187843650875
-5.010373706412308,0.5812468831821263
-8.250540282668679,0.27102047392301726
-6.602657642966065,4.1495430597558745
-7.08205408577316,3.463891963706625
-7.667942518526331,2.115488997219719
-8.859131495754772,1.4604082431967738
-10.862905755541863,-0.006400339484445024
-12.019619285577988,-0.17947137688377018
-12.037075301891601,1.2281559118650154
-2.1508115817122544,-4.355677639080385
-4.688945240139912,-4.387038176619422
-4.503447140432413,-2.179284066251591
-5.206341305019645,-2.4191725966229396
-3.1371126724239304,-0.6207875121663681
-2.287816465901604,-2.3237061447635488
0.2345284679062297,-4.975490915634905
-0.1733402227815908,-4.0343712300306915
-1.2469832685006461,-3.15069690957335
-2.590177492149131,-2.23378792620775
-3.820609845050605,-1.6627499585350756
-2.989643524752623,6.835212894863598
4.690888398731065,7.01858521055146
5.86537333065483,7.2957803529085865
6.422338309915226,6.825436295090305
5.893097968451292,6.25269350591784
6.88852001036955,-2.4595766072037772
10.179961943851794,-3.700736217404627
11.335129263416512,-4.452082523873602
12.069013928616691,-5.616148427016032
9.501890841189555,-6.55094101335788
2.233668469151377,-3.1808362072134897
1.8719098730959494,-3.1797567838155887
3.0183136181739814,-3.541104688524935
4.518835734426099,-3.7045058333965537
1.8242908455038889,-2.982631211439438
0.07088620979288007,-3.797865408296265
-2.6750687670707056,-4.3423090932733635
4.999662772263193,2.37398845799297
6.204917203824583,1.911781925697248
5.642213230354778,1.7443969059522135
5.014438388521546,0.5499283648986266
3.3897772403405826,0.5940841385450295
0.6005262433200507,0.6299563439651794
2.806939277820308,-0.5935997002333377
5.533684749730475,-1.5513313489592864
6.390060513392629,-2.414903314895441
7.740360173493508,-3.3549957122815206
7.309178069495319,-3.241471797061476
6.337182009551794,-2.6974185311982013
5.212629283655385,-2.5640951117159783
3.552020446643785,-2.6560818367414765
2.1812980269467923,-2.9002925395727726
1.4000289078847727,-3.097920471794122
0.7820897828497457,-3.21469768326463
-5.8890674267954015,4.8369612149175385
-7.270205850543877,2.4826486595462836
-1.263336221735219,-3.271884408634954
10.087561098317547,10.655532382727547
10.4862410344318,10.249264537816188
10.283168318998968,9.814142497176071
7.725033930372418,7.8971656655475995
7.402703391509277,7.639129213217176
7.346797009927052,7.001105319417367
6.386576112819202,6.461546417664519
4.41597474899123,6.666634295702899
1.151889314115986,5.690496231123188
5.773864875708354,4.534875447482788
7.55310335285847,3.8962049677675212
6.874234763547156,2.4211412255486153
6.988145935438161,1.8142046490984032
5.496189581821135,1.5460815524695706
3.716737110702359,1.2578633702837358
1.7006071099868583,0.9792928954684822
-1.914359668266445,0.4454584459790228
-6.894926564582484,-0.5089126330553096
-7.69427748756781,-0.1446199407778703
-7.666783368130751,-0.23143320148113675
-1.7208713386174348,4.516226520267844
-2.585403450778118,5.407151585519454
-2.850746579265012,4.495097521568221
-2.8897714823166836,3.7604009247116594
-4.21122812352382,2.089422120347383
-5.332387718096745,0.6953174349396023
-5.519794489432584,1.128186813425595
-10.230400438620904,1.0339270234329467
3.315054481120875,-1.634023061154916
5.442349128916547,-1.6826915392517858
6.024413152591741,-1.5521423397884269
6.573432559609339,-1.4095172737746269
7.218494143720927,-2.0485870077682446
6.531541603098257,-2.3566261751115203
6.3803169638527395,-2.2784227910395223
6.526903756295412,-2.778235197614481
6.262407390582683,-2.759898175689807
6.076003791596379,-2.8767223943011477
4.954908496893398,-3.476524406124925
3.3221788895909983,-3.363372357628072
1.051108969887571,-3.141676522702969
-0.7450359508146892,-2.9586276382389576
-1.313343296322935,-3.016950192489626
1.287775431614922,9.206164535608808
3.037723308576086,9.836822312383287
1.866258229284654,7.809612798848817
1.1227638050793358,4.51814736467279
-0.2930108956416847,4.364360884418661
-2.9243302679126786,3.4238491691965782
-3.2291935531259397,2.22195457910812
-2.779063011208716,1.8430314063013078
-5.395587040651724,1.44445926616377
-8.77410090109662,2.1619852948017946
10.3526907038709,8.611985607906947
8.204959691201681,10.960618014995598
7.286138711397089,9.508686415121113
5.753249549600477,7.7515266719859
3.875312727458852,3.9571774600112453
4.814878679098402,4.005023931699653
6.918980703338577,2.810838264786322
8.44192675064321,1.0787321165759256
7.87147222239454,0.6216351981448826
-1.5146462465358104,-0.4280275412505196
-3.2392981304132644,-1.3156123499315522
-4.175836845587649,2.971927922887445
-3.328824301144592,2.0791126220674956
-3.4127373603437365,1.8260286453952408
-3.9569561801858293,0.9833345649468421
4.044001574612859,10.843213430839949
4.154296399428887,12.158827316035293
-0.6143328673206379,5.946813534380363
-3.252818356310811,4.802633165804421
-3.830307354063251,-0.9536707464576661
-3.0704418835731833,-0.6980445749217017
-4.710089523626375,-1.1159202188669357
-6.393592868144605,-4.654044163785178
-4.932497162804623,-5.743706982701236
-4.640903104413334,-5.4175008029287275
-5.263864938468908,-5.278291820498629
-5.476417773246437,-5.267299274140888
-6.744612875051287,-5.798188205356967
-7.596684472748067,-7.396527795599435
-1.7203321028425809,8.907676102494667
-1.6053418805422988,9.41672847531899
-2.8385654866257926,9.092462733602895
-3.7714496364254835,9.793958256467103
-4.401025710057738,9.52065389561201
-6.277797202471031,0.9733833752132153
-4.099159458213154,0.5614777907080801
-1.9039830225761563,1.0512351912147035
0.9199721198930046,0.9045570259094192
-0.888058928667942,-2.6393433015353027
-3.971644035382663,-2.666822760154148
-2.9021331028229236,-1.9917434247550128
-2.547259167656397,-2.1618059310079207
-6.663758033928601,-2.0424489801676464
1.6767482375195857,1.2312947844058757
3.3224294860032795,0.5423150157923549
4.319092796658309,-0.5180866728754069
3.996413938107617,-1.4924055204533258
4.165809949183372,-2.0296823590347195
4.272967056584692,-3.0020659497795816
2.825318585538453,-3.030282555330437
2.1855588391900023,-3.3516164132583404
1.2537229209673904,-3.4098346618240045
0.14594766845550916,-3.0963222690309626
-0.5344512445038929,-3.1000509335187836
-1.8297486786521029,-3.3079062361911333
-2.684478273897512,-3.321521846341785
-1.9054543507908313,-2.3704367565577167
-2.5280093839992497,-1.8143657008953795
-2.8018571579817086,-1.6678909674844236
-4.381871049683581,-0.7149836624427339
3.1227955282903634,8.170202379474642
4.862845632818797,7.336197766131434
4.986726287031073,6.072561861855072
4.767736857001994,4.770617109017089
3.450185686767232,4.515986315210703
-1.220454390433324,2.5652344619718375
0.41863463745504526,2.327962593026678
-0.5583251356088468,0.19093751879133525
-1.8452380428108024,-0.500829332037625
-3.936916900433113,-0.5163817453610569
-3.785394309623138,-0.8822507957451593
-4.2786057655049685,-1.2303011801809602
-5.526013375776779,-1.2855983709890395
-7.06798339591719,-1.3936094699739356
-9.450050540019394,-1.127241824377835
-6.326552584194782,-1.1248161058358883
-6.472483899952314,-1.100407829822918
-6.950713784830568,-0.701973145120312
-6.443595641343129,-0.4279807193235006
-6.147300969658668,-0.8950314568776246
-7.613259403958584,-1.1001211251428211
-10.64261978640783,-1.7727733221546311
-10.634419581464721,-1.5367377800339974
-7.833903838199386,-3.1955985059765366
-7.4495097216406005,-4.2830236113352855
-7.563032884989741,-4.618983656674569
-8.980157812818728,-4.3725008761867015
-10.492459059738522,-3.8159065828968015
-2.81738684911045,-1.3987159651375176
-1.9579011308154568,3.0002143207519367
0.6369214810156533,3.853615947133257
0.9857438931657593,3.503481860083983
0.7339778645188997,3.1135119299147562
0.8306106162117212,3.0002156003654856
0.7035433793327229,2.613769774122799
0.40734626962703596,2.491032158543757
-0.40933655477529524,2.1305390453517394
-0.12325478538977136,5.212216327061646
0.2925894863802409,4.587752997297667
1.9721957973349842,4.273784646342084
1.2604547840744134,2.4690740257959303
-2.8921563848993217,3.2681923628327048
-2.410633345868482,3.199016293625787
-2.601713677062052,2.3869320905567046
-5.7673049710024,2.081290730212835
11.087048692757087,3.6699295828699197
12.012404400206359,3.76594693012027
12.271120632874139,3.140898065869559
12.800368773158507,3.0005261458074783
12.116985645494317,2.567642675377906
11.386397012618792,0.1258636782131119
11.160388283011114,-0.26280919269417946
10.998104662699829,-0.7617320697096037
9.643095664408701,-1.668610593357658
6.91685528353443,-1.866949422942748
5.098508141369471,-1.7072683729638105
2.259751839319292,-2.541377887177354
-0.1291185457558193,-2.087161526846554
12.445328489160193,7.601718639918582
11.328411537441294,7.027003916406813
10.042817725574201,6.980665516333127
7.887346426433232,6.800528945784583
5.199189752129002,5.894941272965797
4.7384070829214675,4.492054371864457
4.3403627580777355,3.1537285293833595
-7.181572938635701,3.58430274177828
-5.970451999063233,2.6739395453565344
-5.142340202306438,3.3317643736559326
-3.4207450758614892,3.102150162710037
-3.960185914824113,2.4137829530276265
-4.615978129408017,2.419666893225909
-5.484680309481171,1.881177838874232
8.687765625912425,6.6160854975206975
8.986680830306387,6.874537937428142
7.546027301886281,6.719355411884804
7.168552185803605,6.280028285500779
6.153593952802279,6.082765262985407
4.747024679432789,5.2997010674809655
3.2185553506767755,4.571668912864376
0.11509813964248511,4.094006596964566
-1.2488003669394645,3.6643128415592736
14.149730305572758,-0.455111868106876
16.022285618218525,-2.53364812104458
16.186919601161833,-3.585353939660224
15.84569090805763,-4.580274796584283
15.100613465007791,-3.3768233075150764
14.282366965876898,-2.393105318532011
12.78284657059775,-1.2535372921486392
11.028688280458907,-0.3608555077660438
10.140890004309503,-1.2959047297099198
9.546554266546213,-1.4396939179500288
8.633315898382937,-1.8580563035216986
7.249800051604788,-2.2813859945440194
-7.579279211193349,2.2500071173427143
-8.557192706707918,-0.8707561872757861
-9.512031469815732,-1.5580950319587399
-11.382527599299122,-2.543009783037448
-12.065209833887263,-2.776391466783458
-3.418517801354607,2.037561427417467
-4.676069449254029,1.3493851890216644
-5.738043501527534,1.1427109003338694
-6.777987462034419,0.45743914309930134
-7.898223779578417,-0.699539109797377
-7.243552333236185,-1.2927012617319655
-7.455829501029512,-1.747808093808869
-7.604600346145689,-2.5401799135922998
-9.542157865140235,-1.602454152209117
3.283897781700923,6.983079298570136
4.96774433607637,5.475190321201114
5.369301825262421,3.7075005153473217
4.2017982455738885,2.460955351310039
-7.37791206997927,0.474319993385144
-10.506172531500443,-0.7127105895331115
-4.5907702554735055,-4.171793232905746
3.344322900990027,-4.989078718862318
3.1572967251251987,-5.15782497675348
1.555342667517384,-5.353443223604584
-0.017893706799350626,-5.204309843358423
-1.421715052717966,-4.997844409027573
-4.330486231040605,-4.829426049206015
-4.891152258889771,-4.380610398056733
-5.731401983752286,-4.64511848141152
-5.180535232626743,-1.7747934018428353
-3.791581453517005,-2.1330973526854344
-7.154850451636371,-2.4376111153281554
-7.893034823591516,-2.787151475271553
-8.051931609419432,-3.1392432793518648
-7.088257427098629,-3.4646416367591604
-6.570199726970069,-3.663887036979673
-6.1754063500150345,-3.963712585466105
-6.488246578005794,-4.371249659769703
-2.026805803520074,-1.020396065928117
-0.9347873115801065,-1.1325328542286022
-0.13089489488119765,-1.246210828570476
-1.0601497543095524,-1.482542293933221
-1.8061865786500395,-1.0746675352639197
-2.1756406991031407,-0.8627297405714491
-5.161337489203527,0.28978254138895576
-5.598462872238368,0.681772758779324
-5.580704975658562,0.1215996198212022
13.938790118888065,-1.1402675705587915
15.636188928834255,-1.5726247316187907
15.845012451676299,-1.961436456341218
15.716775076184366,-2.3553840702108397
15.739804885807553,-2.6255803507560795
15.18741455762823,-2.516282747192659
14.762586954179406,-2.2168524840946175
14.013403407949568,-1.5180010727974944
13.640682194131607,-2.1041051691765076
13.263846694549494,-1.930085246597577
13.587112157722565,-2.1421608234947302
14.157448425295122,-2.506291103629436
14.444736262343497,-2.345657701707209
14.589383748824185,-3.6517464735536045
13.849830958819833,-4.336886798221397
13.251839413344797,-4.090735462512844
12.976123378731534,-3.6185101149432217
0.07043068167156832,-3.2158294296526306
0.584981587970915,-4.298557913569227
0.4818335025535274,-4.714718055290093
-0.4575010482419919,-5.05778315271602
-0.5636461832660702,-5.808015225041383
0.11853641847442213,-5.878841952946177
-0.08591374425435971,-5.500524145490609
-1.3232738307102734,-5.549473996980694
-4.6077585643278995,4.0605177829214325
-3.2709500376453073,4.366542251511838
-2.889852515924578,4.070606201082931
-3.917600356131494,2.833493632863534
-6.64730107219585,1.6646595574030258
-8.605205630877345,0.2569557347897129
-0.5968877031035972,4.997473662810251
-0.5566647228601082,4.343732576871942
-0.17894948167892016,4.070541421580979
-1.8078655364952203,4.011100545472485
-2.2354941519217935,4.276559453963892
-3.76875876468243,5.427566688254719
-2.8012717364935655,4.464231952456816
-3.1403899623203637,4.967539319943337
-2.886391567692176,5.34015046295305
-3.2346633645009515,5.905038855510956
-3.5694370070815054,5.1669280017912
-3.669703767652355,3.8473477223587644
-3.4880670889196645,2.786420258320178
-3.809339621809445,1.9617097250992466
-5.37341911748715,0.16570546777329057
-6.758661445410472,-0.5846960711103651
-10.924886990786526,0.0935341629230352
-4.335311497945141,4.092696733449615
-4.19351468685468,3.883006287204942
-4.877733392278872,3.602495755728531
-5.455441899328369,2.37208098373574
-6.783694557727933,0.7995797823059088
1.1203594127650196,-2.6516975826947395
3.6493213686257837,-4.02272434582812
3.782234110770811,-4.293907220784404
4.010312990810956,-5.16794267342617
3.323738670209077,-6.023400719249411
0.4448929152404265,-6.198889130633301
0.4519354471324641,-6.688181938283705
-6.711361568863165,1.728741455083142
-6.36284087518055,1.2558080278459345
-6.274821033512371,1.0002089863376196
-6.1339090417190745,0.38050958081799846
-8.209104697823756,-0.41792848278261024
-9.717460062067783,-0.8578721168265725
-10.513086112688388,-0.8263538224702832
-6.193043312569602,-5.053059133631699
-4.357487224090137,-6.052919279301444
-7.552829878823877,-6.166588965071308
-7.463524851470383,-5.924841111929886
4.339601670700234,-2.737901071719262
5.202009723963959,-3.039426035459034
4.396245446540563,-2.9141938976494792
1.9838566543375615,-2.3482173645017377
-2.714571514519056,3.4685499608183186
-1.9558227305082103,3.1239148527918297
-1.6947605843967244,2.1820773621568
-6.064385461220842,0.6707295851506653
-6.59631117061461,0.7527108154640295
-2.0320066905948515,-0.3602206363673168
-2.2301396201769825,-0.7197346132584957
-2.564696658937896,-1.3115761244928064
-3.4653081819606837,-1.096471177365882
-5.1103774138997,-1.370124466736407
-6.380480135988498,-1.3166464180539381
-7.717655362140663,-0.896433019950364
-8.468679557377158,-1.3507463589266828
4.077743093377706,2.897640379858668
6.1102266277178225,1.2204052900271585
7.130666298406942,-0.5734814467722901
5.9499162995114245,-0.9567822581967781
4.578877463386719,-1.2737521952248558
3.2779692589620186,-1.1342615266407143
1.245669866151853,-0.8722515412106787
-0.8867066545045854,-0.6001754119867814
-2.5694727561023876,-0.029886049237055047
-4.4632887767688025,0.26895501120388454
-4.992335035962117,0.5900869061671333
-5.468330829839183,0.9699023428610187
-6.079176079380685,1.0527297591156168
-7.018413268852384,0.557191052843404
-7.913374499436096,0.17569635065436345
0.17918013577502576,3.2759728911053108
-0.13718857107303528,2.3801132931782947
3.618445192961159,-4.294587654790189
4.257587944217497,-4.722201629323249
3.7821411261527196,-4.775768360653834
1.630394526975916,-4.316233030154684
0.5639741443711009,-4.413632124077377
-1.1697756797700727,-4.379248078826877
-2.7822661869159124,-4.71715332664924
-4.332614646387925,-1.698262870025451
-2.2958815351314743,-1.7106942375048073
-0.5903399810483227,-2.52604501824443
1.4686539942786696,-2.65020806598453
0.13938278258366907,-2.706992977521542
-0.6056094814305446,-3.411537017431865
-6.7457234187158575,2.661191635128117
-5.537815256880357,2.1675029296287525
-4.47202175282163,0.853686688091864
-4.054742286230587,-0.5911837982571403
-4.576291148079375,-1.650469519653255
-4.535214479719868,-3.3449668164672124
-3.1724107216331663,-4.133443840778747
-3.409338621786467,-4.6814206488656644
-4.110616028972641,-4.988483076072289
-4.885643221299757,-5.830658110098259
-7.800356585077494,-5.468047476250455
-3.6745308187244468,2.8844902379983406
-4.251237579322722,1.5620934335365517
-4.355398022858024,0.8418572162436796
-5.47628660214159,1.7173645151132542
-6.55277401509238,2.3040102669472398
-5.9495476719324625,2.6990792655997717
-2.299080395999621,-1.1581984825780363
-2.102575985351354,-2.349914783227314
-2.2352445219191712,-3.1254518084474023
0.944112822607207,-0.5238826599139579
7.324012629285172,-4.9416450279297575
0.2549122891011852,-4.8601657398719755
-2.301366081011644,-4.648561272299465
-3.52017192021861,-3.5863727732522435
-4.28066181092296,-3.188829522852458
-4.922024093819877,-2.807659646886508
-5.494166581705456,3.666482614697005
-3.424472099135491,3.672262794662442
-3.74425429247818,2.7176503609385283
-4.058104871638333,1.1088446928042215
-5.015724112720526,0.2825016050902875
-7.5327362407945335,0.13281504117003531
-3.876870904086845,-1.1091369835138911
-2.9603127537157015,-1.6677710873861944
-1.2500643115160637,-2.3469572646917602
-0.518463677795979,-2.4393090870338936
-0.261544885909284,-2.448226031615652
0.6268631761888526,-1.9235890415211452
0.3415889877457305,-2.1384742079666075
-0.17075842498252733,-3.1327216164174745
-5.863227854545545,-3.9016063822196
1.2774705232070729,-2.7362912520697655
2.3824295237280495,-4.031604853622142
2.1096548500576064,-4.492679135767535
2.1517188973569614,-5.316714558163625
2.1561857255138817,-5.769416525378565
2.275349730147077,-5.857389710089539
2.1087200869956515,-6.186177714989619
0.7594322358668447,-6.265402532332381
-3.1947698552859163,-6.167229030410772
0.16816853590725153,9.589108106395075
-1.1825425829027023,9.852855946798002
-3.1566481595625717,10.035905210722737
5.162731779600756,8.706662277329022
6.389701773299402,7.921797733866896
6.9489096657201515,5.568259494796324
6.270083660844886,5.284158283427819
